subject,language,Anthropic/claude-3-5-sonnet-20241022,CohereLabs/aya-23-35B,Google/gemini-15-Pro-002,OpenAI/gpt-4o-2024-08-06,OpenAI/o1-preview-2024-09-12,Qwen/Qwen2.5-32B,deepseek-ai/DeepSeek-R1,deepseek-ai/DeepSeek-V3-0324,meta-llama/Llama-3.1-405B,microsoft/phi-4,mistralai/Pixtral-12B-2409
high_school_geography,lin,1.782221824677215,1.776022551087333,1.815274646301422,1.7375566845752635,1.7375566845752635,1.953264055542445,1.956703830689315,1.956703830689315,1.9609928708553506,1.9634304209085023,1.784045715673965
high_school_geography,lug,2.5631500836904424,2.738610379383922,2.722559722652849,2.4361953212549605,2.4361953212549605,2.818041064418131,2.814589524663552,2.814589524663552,2.802940067562416,2.823381469584786,2.6111070651604593
high_school_geography,orm,2.3952192289058742,2.6222049940302323,2.5380213973294508,2.2005057192904345,2.2005057192904345,2.747006617578714,2.800907568092794,2.800907568092794,2.742723951860398,2.751595569537916,2.588446784332411
high_school_geography,sna,1.938418062378723,2.044615161419612,2.0127682824880777,1.7758671702044169,1.7758671702044169,2.2104841245376914,2.1866875499402063,2.1866875499402063,2.1695934643433192,2.213050751872391,2.033120325894892
high_school_geography,sot,1.7680039122535944,1.8679707516906878,1.7799078498608332,1.636839534324765,1.636839534324765,1.9498002747259593,1.938177001468637,1.938177001468637,1.92588003448118,1.9514692608008246,1.8555091702063695
high_school_geography,swa,2.0222010648613282,2.1442505727318335,1.9279256944689036,1.732531723781104,1.732531723781104,2.2445731053206823,2.2580698458638735,2.2580698458638735,2.2329331274030575,2.2479258132741204,2.0719982117197926
high_school_geography,twi,3.0381991885242314,2.8528039362945656,2.8864126600613464,2.64031954271827,2.64031954271827,2.7022501654973508,2.9223267499561985,2.9223267499561985,3.235703710451689,3.242295776523739,2.9936505594343235
high_school_geography,wol,2.2022747811087573,2.4650551517614643,2.419122094757823,2.2663015256919428,2.2663015256919428,2.5189890350861948,2.538329850879187,2.538329850879187,2.4952401421567054,2.534844482966817,2.4136682146640354
high_school_geography,xho,2.075138084131931,2.271097107595323,2.2354581654539185,1.8775891668707505,1.8775891668707505,2.3420488936219863,2.357806835919733,2.357806835919733,2.3230907385942574,2.3481310728731892,2.234256017753252
high_school_geography,yor,3.676738245528162,3.46561706331717,3.302482965772914,2.8016596033549717,2.8016596033549717,3.6098969990401004,3.7576169310843546,3.7576169310843546,3.6286841519668176,3.972985644275324,3.5786502358125123
high_school_geography,zul,2.0297698294653475,2.1852019574611203,2.161232599280525,1.8010710969962276,1.8010710969962276,2.2984060136993745,2.2947206585102125,2.2947206585102125,2.278479483683906,2.303627116482085,2.1688910502605276
high_school_microeconomics,amh,3.6423076499979747,6.456494657485799,3.2060710327825848,5.893478281130829,5.893478281130829,4.193466035728536,6.222330219482876,6.222330219482876,7.723505809541328,7.7277254937086335,7.355466273760737
high_school_microeconomics,eng,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
high_school_microeconomics,ewe,3.3157300530989686,3.0971009212497678,2.885340453876771,3.0608549292865304,3.0608549292865304,3.0311076453092003,3.2439753012563477,3.2439753012563477,3.500921785696173,3.649807357391396,3.4434224166725995
high_school_microeconomics,fra,1.6048102230961754,1.3781603845974615,1.3750183427851455,1.371310051718934,1.371310051718934,1.6090087618513045,1.576530853819173,1.576530853819173,1.6372824627591303,1.6384761505094219,1.3371232906323516
high_school_microeconomics,hau,1.8806324982858065,1.9490429999245578,1.8368857049046008,1.604101798426685,1.604101798426685,2.0925441342319515,2.075755026836674,2.075755026836674,2.115859144785688,2.1394229033487058,1.9791052288952335
high_school_microeconomics,ibo,2.6825034888434205,2.619664131758145,2.4540952163516896,1.7132043833789206,1.7132043833789206,2.6108653433767564,2.686253125337418,2.686253125337418,2.613998412056648,2.7415884115770432,2.5606130651531087
high_school_microeconomics,kin,2.1956630576317564,2.2536864166655293,2.2377093213540635,1.9161660551175348,1.9161660551175348,2.402677652134018,2.3832303389317557,2.3832303389317557,2.391380392175605,2.410108842931741,2.223659992475342
high_school_microeconomics,lin,1.6707116471131453,1.6868516426677718,1.6839089787417285,1.6079199564300413,1.6079199564300413,1.803444979892318,1.7982196348479276,1.7982196348479276,1.8124451550750087,1.8148308231688848,1.685733926844702
high_school_microeconomics,lug,3.0903262752475444,3.238307923558378,3.2095615357782092,2.81881491806392,2.81881491806392,3.423339680960164,3.3896784827409907,3.3896784827409907,3.379191669710352,3.4306371758984007,3.1340392415440146
high_school_microeconomics,orm,2.1556221556388215,2.248285562604087,2.1979387584347387,1.9201919885972731,1.9201919885972731,2.4333731573018142,2.423583843250364,2.423583843250364,2.431010472595255,2.441256375620554,2.2939767260082435
high_school_microeconomics,sna,2.268003603849115,2.383003014823903,2.3039738739137308,2.0195430630580122,2.0195430630580122,2.640153328344664,2.5847484306166457,2.5847484306166457,2.5791289181916044,2.647458099783581,2.390564529633656
high_school_microeconomics,sot,1.9999466809099515,2.100154156681452,2.0025767309043516,1.8064964622553523,1.8064964622553523,2.198668243132156,2.1912988869664303,2.1912988869664303,2.178748690576339,2.2029384601494613,2.107588947345193
high_school_microeconomics,swa,1.8998352010986812,1.9692964495391339,1.7882644332730129,1.6002763266454838,1.6002763266454838,2.103274842349713,2.0852014243659935,2.0852014243659935,2.087272514590711,2.107312706067044,1.9426899455258728
high_school_microeconomics,twi,2.860203863717456,2.480318551330785,2.419901095814794,2.1899204940926267,2.1899204940926267,2.5207761689849137,2.548040034649353,2.548040034649353,2.9894513036392762,2.9965410367144125,2.7868324580382215
high_school_microeconomics,wol,2.3707799965939933,2.628031792095616,2.520742303237279,2.4485756696771546,2.4485756696771546,2.6715143533103634,2.701371647805877,2.701371647805877,2.671036336873819,2.7058492592239407,2.5649645696354075
high_school_microeconomics,xho,2.0521041084037948,2.1353822884861384,2.10977678962514,1.7450586418129677,1.7450586418129677,2.246472256640753,2.248750755520285,2.248750755520285,2.2313034500405973,2.2550203512090423,2.1260365341757
high_school_microeconomics,yor,3.554521929996687,3.1263979466291145,2.9873600165599634,2.528927135081679,2.528927135081679,3.29361767091412,3.4459160546891625,3.4459160546891625,3.299952059442918,3.562722085753908,3.255833966668758
high_school_microeconomics,zul,2.0365312630375683,2.0664464411267724,2.1226804957859073,1.7396620052964158,1.7396620052964158,2.268137716968683,2.2357071682299723,2.2357071682299723,2.239430861568126,2.275116626794018,2.107547278686045
international_law,amh,3.834659362340828,6.909308791147041,3.4752518979210687,6.367320450994949,6.367320450994949,4.467325744101123,6.573370637401026,6.573370637401026,8.365463813054742,8.36349827197047,8.011518019585326
international_law,eng,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
international_law,ewe,3.5180419943555488,3.0554726755143746,2.81934576637003,2.950633594337708,2.950633594337708,3.008416143313564,3.225394380907127,3.225394380907127,3.4623437387173452,3.623739981976343,3.38339383863271
international_law,fra,1.7051026860933962,1.4392309230578793,1.4734553115283928,1.4580425629813931,1.4580425629813931,1.727330667302024,1.6471257789151221,1.6471257789151221,1.7552056178398319,1.7568951432238062,1.387956434537106
international_law,hau,2.321368127808208,2.2536788118532454,2.065476554988452,1.8454245765129367,1.8454245765129367,2.328737572421981,2.3740155047287606,2.3740155047287606,2.4559367014427242,2.4863153099963182,2.3182260489171087
international_law,ibo,2.4681082033145594,2.371611759808628,2.1950695618625304,1.5251455090855779,1.5251455090855779,2.348415012665844,2.371629911254974,2.371629911254974,2.345427738481403,2.422526485609928,2.3154345078703624
